Mahiuddinpur (229),06,085,00414,062435,0.0719935100357,0.000302299154686,76.58811899278453,28.301279322079495,91.2,54.9,29.566666666666666,79.8,38.199999999999996
Roharai (230),06,085,00414,062436,0.140206951102,0.000678725331001,76.60131052245907,28.31800668388911,92.89999999999999,72.39999999999999,27.566666666666663,80.69999999999999,23.4
Nangalia Ranmokh (252),06,085,00414,062437,0.0793499706085,0.000361797980841,76.62704288327564,28.318668555722923,95.5,90.1,27.066666666666666,92.80000000000001,49.1
Karawara Manakpur (253),06,085,00414,062438,0.119300156508,0.000567006134794,76.64152881980516,28.309256692649058,90.3,8.8,30.866666666666674,86.10000000000001,49.1
Shadipur (254),06,085,00414,062439,0.0674239753012,0.000220307342906,76.55861525937615,28.370060994900825,98.0,0.0,31.333333333333332,80.5,53.1
Nurpur (258),06,085,00414,062440,0.0589800087806,0.000207408850973,76.64063422824876,28.28734153512096,98.4,98.4,27.599999999999998,86.0,51.6
Rajawas (257),06,085,00414,062441,0.0404890576809,0.000106272770548,76.62635801950807,28.286589758435696,97.8,0.0,40.833333333333336,88.8,41.6
Tehnadipalpur (255),06,085,00414,062442,0.0797683824797,0.000312918744296,76.61148036849585,28.298714597201922,96.0,17.4,23.33333333333333,90.6,26.0
Mustafapur (256),06,085,00414,062443,0.0842916742882,0.000284023261024,76.6048527072266,28.28742424148993,94.2,66.69999999999999,33.06666666666667,89.1,47.9
Jharuwas (225) ,06,085,00414,062444,0.0646027234232,0.000209340314095,76.58281683015758,28.29124612341161,100.0,0.0,38.1,100.0,42.900000000000006
Nain Sukhpura (227),06,085,00414,062446,0.107101966327,0.00034957364339,76.56438899970146,28.29533949156655,93.0,2.7,29.86666666666667,87.3,47.6
Balawas Jamapur (109),06,085,00414,062447,0.0730003513325,0.000295868005564,76.56199486479807,28.272722839360654,91.7,57.3,43.900000000000006,96.8,56.4
Rasooli (108),06,085,00414,062448,0.0367481670187,7.5036210176e-05,76.54744496887776,28.275878084322414,90.1,0.0,24.433333333333334,89.10000000000001,44.6
Bodia Kamalpur (112),06,085,00414,062449,0.0863718161208,0.000394964827526,76.55470401334253,28.256067761980376,93.8,89.2,35.86666666666667,77.3,38.9
Mandhaya Khurd (90),06,085,00414,062450,0.0702401150585,0.000316788710226,76.53923505067269,28.26513309209122,88.1,35.300000000000004,28.96666666666667,93.30000000000001,37.199999999999996
Biharipur (91),06,085,00414,062451,0.0498709107057,0.000155169772801,76.52811808131923,28.275042211572895,89.0,27.200000000000003,25.633333333333336,78.5,30.8
Gulabpura (88),06,085,00414,062452,0.0711265485171,0.000203391681667,76.52420375750006,28.250957347030237,73.7,90.8,27.5,80.30000000000001,36.9
Dehlawas (89),06,085,00414,062453,0.0744080365247,0.000275272296763,76.515658512414,28.26237223461527,71.39999999999999,59.099999999999994,22.63333333333333,74.2,33.0
Nangal Mundi (78),06,085,00414,062454,0.0934828060225,0.000330602448477,76.49244965559274,28.259785943086058,80.6,44.5,25.400000000000002,82.10000000000001,39.0
Aulant (77),06,085,00414,062455,0.0990058818231,0.000505086303954,76.4613286631494,28.268002411027965,74.3,93.80000000000001,28.599999999999998,79.4,26.8
Buroli(76),06,085,00414,062456,0.169318211781,0.00142633577705,76.44315422790277,28.248438832521913,85.8,21.7,21.53333333333333,57.8,20.4
Lohana (16),06,085,00414,062457,0.128734573477,0.000581344543643,76.41260108050005,28.253972958469035,81.5,52.3,34.93333333333333,68.5,50.199999999999996
Siha (15),06,085,00414,062458,0.138452038866,0.000538531939246,76.4227092007365,28.27234013159739,83.3,55.099999999999994,26.566666666666663,77.9,33.199999999999996
Dhani Thethar Bad (14),06,085,00414,062459,0.151010544832,0.00100957113689,76.54220885082924,28.32164070855822,82.6,12.3,21.433333333333334,80.8,20.0
Zainabad (13),06,085,00414,062460,0.163197356907,0.000884076386297,76.37666053155596,28.285851789499986,90.2,53.599999999999994,34.63333333333333,83.69999999999999,38.7
Nimoth (19),06,085,00414,062461,0.192661146048,0.00113442831538,76.36924565636934,28.26680458597798,79.6,44.099999999999994,23.333333333333332,89.1,29.099999999999998
Srinagar (20),06,085,00414,062462,0.0841150769027,0.000416825129392,76.35320050420256,28.236477323987913,92.3,97.8,36.266666666666666,98.89999999999999,71.39999999999999
Mandola (21),06,085,00414,062463,0.106846799735,0.00043336598242,76.36707423135744,28.225049902340913,84.4,52.5,28.33333333333334,82.9,35.699999999999996
Dhawana (18),06,085,00414,062464,0.131463655358,0.00108309144758,76.38484982924405,28.240423327323754,81.1,77.2,24.666666666666668,78.1,43.7
Khaleta (17),06,085,00414,062465,0.138409458107,0.000706559547505,76.40869441625006,28.22883176404048,84.5,39.8,21.066666666666666,83.39999999999999,29.1
Mayan (31),06,085,00414,062466,0.107224122502,0.000589399478339,76.43294894657885,28.21677430095758,66.8,21.0,21.03333333333333,63.8,21.599999999999998
Nangala Mayan (32),06,085,00414,062467,0.0636835674998,0.000197463211963,76.45299052028128,28.21288156850312,87.0,31.5,20.4,74.10000000000001,25.9
Bitori (75),06,085,00414,062468,0.0740980875891,0.000331258221379,76.46057056805944,28.230561017698335,82.9,52.4,22.399999999999995,87.3,31.3
Mundi(80),06,085,00414,062469,0.126500217104,0.000676247760622,76.48458496761037,28.244884002958827,76.1,29.8,20.733333333333334,70.69999999999999,24.9
Bhathera (79),06,085,00414,062470,0.0918893768166,0.000347128922703,76.50793128448521,28.246535679945737,97.8,99.1,44.73333333333334,95.5,52.8
Roliawas (84),06,085,00414,062471,0.0596593200426,0.000210821926731,76.5173046632629,28.234939946198153,95.2,93.3,26.66666666666667,89.60000000000001,35.2
Bahotwas Ahir (85),06,085,00414,062472,0.104846958808,0.000291305902757,76.5247156050001,28.223863893909197,87.4,65.3,31.066666666666663,83.3,47.699999999999996
Bangarwa (86),06,085,00414,062473,0.0202021317254,1.93677185758e-05,76.54376891600003,28.217558927579375,88.5,0.0,21.3,72.2,47.599999999999994
Maha Kharia (68),06,085,00414,062474,0.0371074147809,8.22516409758e-05,76.518208079192,28.20361167916826,90.8,98.3,20.966666666666665,83.2,45.400000000000006
Sundrodh (66),06,085,00414,062475,0.11990908508,0.000331185540885,76.53039070319352,28.197925842917243,81.9,6.1,17.099999999999998,69.80000000000001,15.100000000000001
Shahbajpur Istamrar (65),06,085,00414,062477,0.0237534121324,3.10059767257e-05,76.51958884411226,28.19781441462294,98.7,100.0,40.93333333333333,93.7,78.5
Dhani Santo (63),06,085,00414,062478,0.0503094209063,0.000110803648992,76.52206068750007,28.1905295998572,80.0,87.8,33.06666666666667,88.7,26.900000000000002
Rajpura Istamrar (64),06,085,00414,062479,0.0621627040009,0.000144051114448,76.50976864805398,28.194812830268518,91.9,96.9,28.166666666666668,89.9,41.1
Khori (70),06,085,00414,062480,0.101351716245,0.000540717353832,76.4943152207345,28.198826852118316,94.6,41.0,27.36666666666666,72.3,24.1
Chimnawas (69),06,085,00414,062481,0.0725556745472,0.00023391648778,76.50301978655364,28.213986550764105,85.5,71.6,21.099999999999998,81.60000000000001,31.8
Aaliawas (83),06,085,00414,062482,0.0706094069223,0.000184859369504,76.50744113782702,28.22441626211321,83.4,90.4,26.966666666666665,81.99999999999999,48.099999999999994
Gopal Pura Urf Pranpura (81),06,085,00414,062483,0.0906294407605,0.000319343146027,76.48507379045304,28.228584370408328,80.6,27.900000000000002,21.933333333333334,78.9,27.900000000000002
Kadho Alias Bhawanipur (82),06,085,00414,062484,0.0704338056358,0.000255378655137,76.48143835911384,28.217399302410286,67.1,4.5,38.666666666666664,61.300000000000004,31.799999999999997
Mamaria Aasampur (74),06,085,00414,062485,0.0733454771584,0.000241598692208,76.47183717659476,28.2118980538678,89.3,21.0,22.133333333333336,79.2,38.5
Mamaria Ahir (73),06,085,00414,062486,0.0720942493552,0.000215338044381,76.4680024080696,28.20381009101635,85.0,49.4,18.333333333333336,77.5,26.5
Mamaria Thethar (72),06,085,00414,062487,0.0991633405346,0.000328353676931,76.46463855199306,28.19394056954411,90.0,91.6,29.133333333333336,81.1,41.5
Gothara  Tappa Khori (39),06,085,00414,062488,0.097240219922,0.000403260385109,76.45246216135683,28.185970950979822,93.8,42.9,28.13333333333333,80.5,35.0
Nandha (34),06,085,00414,062489,0.098143306533,0.000528155259312,76.42336140772903,28.18757531748446,85.10000000000001,99.3,25.53333333333333,71.0,32.7
Balwari (33),06,085,00414,062490,0.102921014602,0.000447080745636,76.42919200839316,28.201771649341254,74.5,7.7,20.5,69.2,20.0
Khol (30),06,085,00414,062491,0.154194250735,0.00127675947998,76.39361787899509,28.20005701087706,69.19999999999999,77.69999999999999,20.96666666666667,77.10000000000001,24.2
Ahrod (29),06,085,00414,062492,0.160926021321,0.000924283666764,76.36818554421018,28.191345455477006,77.7,68.2,27.400000000000002,82.70000000000002,45.3
Kolana (22),06,085,00414,062493,0.0777181532715,0.000334176979892,76.35317323582996,28.206412999770066,86.5,66.4,30.233333333333334,90.7,50.6
Bohka (23),06,085,00414,062494,0.100722528455,0.000562706459282,76.3367472973427,28.21263324854209,69.5,84.4,20.866666666666667,79.19999999999999,28.7
Uncha (24),06,085,00414,062495,0.0897713756447,0.000374330466594,76.3154493565479,28.194777396445886,73.5,36.1,21.400000000000002,54.3,22.5
Nangal Jamalpur (25),06,085,00414,062496,0.0954943974209,0.000513322163391,76.32971041269553,28.185945221754764,84.9,30.799999999999997,20.76666666666667,83.9,27.0
Bas Dooda (26),06,085,00414,062497,0.153662976113,0.000951876597672,76.36039460059106,28.171440256830635,88.0,76.5,27.433333333333334,84.3,34.199999999999996
Padla (27),06,085,00414,062498,0.117881549328,0.000621048070275,76.37380140576039,28.14635222963244,77.8,57.900000000000006,22.666666666666668,69.9,24.8
Majra Mutsal Bhalaki (36),06,085,00414,062499,0.12380106143,0.000492247351269,76.41780601472544,28.157456333530774,87.7,64.6,26.400000000000002,81.89999999999999,37.2
Bhalaki (35),06,085,00414,062500,0.102882006869,0.000396423611666,76.43165789870795,28.15669451605794,84.1,81.30000000000001,20.566666666666666,77.3,26.4
Pali (38),06,085,00414,062502,0.118941528212,0.000762854065474,76.45058587667495,28.163409509081248,93.0,43.3,26.96666666666667,84.3,37.4
Bawana Gujar (40),06,085,00414,062503,0.0842401735485,0.000392591230532,76.47128944802023,28.164735580019567,74.0,0.4,16.033333333333335,76.6,22.5
Gobind Puri (71),06,085,00414,062504,0.0390256484485,6.06507001661e-05,76.4736688960001,28.1871542214987,98.3,8.5,49.166666666666664,84.8,40.7
Tint (41),06,085,00414,062505,0.0942959969641,0.000401502334879,76.48762944139116,28.18041190254604,86.8,29.6,37.333333333333336,94.3,51.5
Harjipur (43),06,085,00414,062506,0.0962892574983,0.000437742506799,76.49014559549448,28.163915194356548,91.1,25.7,43.1,96.99999999999999,50.199999999999996
Kundal (44),06,085,00414,062507,0.112223121743,0.000642450297668,76.4889378586833,28.143770368839398,76.3,8.2,24.53333333333333,83.2,24.8
Punsika (56),06,085,00414,062508,0.0796950467447,0.000163525664045,76.51158284128871,28.149800636398652,95.1,1.1,28.900000000000002,89.10000000000001,51.1
Rajyaka (57),06,085,00414,062509,0.0541054188931,0.000151957364949,76.52542993302137,28.15267293323609,85.4,22.499999999999996,22.733333333333334,87.10000000000001,46.4
Goliaka (58),06,085,00414,062510,0.0648541872171,0.000240558255161,76.54119432821682,28.150409992445873,91.3,1.9,35.1,88.9,55.099999999999994
Bhandor (59),06,085,00414,062511,0.138268119544,0.000724823379502,76.52430350405905,28.16567673173961,91.5,6.3,28.333333333333332,72.0,42.1
Gumina (42),06,085,00414,062512,0.062105010021,0.000201730169894,76.50925565126272,28.179001044142865,79.8,16.0,28.566666666666674,75.0,30.8
Pitherawas (60),06,085,00414,062513,0.0595746910054,0.000114024752524,76.52126008600015,28.176143564538847,94.2,21.799999999999997,34.1,91.5,46.3
Mailawas (61),06,085,00414,062514,0.0362984269174,6.39085233657e-05,76.52330839812709,28.181889149500478,93.0,22.9,44.166666666666664,77.7,47.8
Dhamlawas (136),06,085,00414,062516,0.0649839769089,0.000224607031465,76.54170103754359,28.185618794487993,91.3,7.0,34.333333333333336,90.0,47.2
Badh Jethu (137),06,085,00414,062517,0.0272413088023,2.97848935135e-05,76.55384981493057,28.185680364631935,100.0,0.0,50.0,50.0,50.0
Saharanwas (130),06,085,00414,062519,0.0550456102518,0.00016430744991,76.564265216796,28.20120465678417,97.2,96.1,35.733333333333334,82.2,42.0
Ladhuwas Ahir (129),06,085,00414,062520,0.0648287579597,0.000150929292626,76.55234022350015,28.208556211861946,92.6,74.8,31.133333333333336,81.1,34.5
Khargwas (127),06,085,00414,062521,0.0748236433554,0.000217119957375,76.56453186168642,28.214371254989942,89.60000000000001,78.3,34.4,84.3,47.0
Balawas Ahir (128),06,085,00414,062522,0.0505102552236,0.000150379266084,76.55660567971842,28.22273569589794,86.2,94.1,30.833333333333332,84.7,41.9
Jadara (87),06,085,00414,062523,0.172806902112,0.000771737245235,76.54009822144167,28.236409479054885,80.1,50.0,20.433333333333334,71.3,27.9
Aaspur (114),06,085,00414,062524,0.0719511577913,0.000203855608303,76.5777605507501,28.23455944167131,83.3,16.6,52.76666666666667,83.3,33.3
Bhudpur (116),06,085,00414,062525,0.0510195290105,0.000157337211028,76.57744678507493,28.223697231982612,95.7,83.0,31.599999999999998,77.7,43.8
Lakhnor (115),06,085,00414,062526,0.0595843058542,0.000188431404971,76.56286602407914,28.230685602289668,93.5,99.5,30.666666666666668,85.5,49.5
Gindo Khar (113),06,085,00414,062527,0.0949181780074,0.000363490042421,76.57680227649655,28.246233385762366,92.0,42.0,27.600000000000005,76.1,45.4
