100.0,50.0,43.46666666666667,95.6,84.8
94.5,73.10000000000002,34.5,86.2,62.1
98.7,97.3,37.73333333333333,73.3,78.7
98.4,97.6,37.6,50.40000000000001,80.0
94.5,38.5,36.63333333333333,95.6,80.2
97.7,48.1,33.86666666666667,31.3,89.30000000000004
99.1,89.19999999999996,40.4,89.1,57.6
97.9,85.7,36.7,78.60000000000002,52.8
99.4,94.5,35.933333333333344,80.2,77.89999999999998
83.3,83.4,38.1,69.0,42.8
93.5,84.39999999999998,29.866666666666664,83.10000000000002,62.3
98.7,61.2,32.76666666666667,74.7,44.8
97.3,45.3,32.93333333333334,76.30000000000003,41.90000000000001
97.6,33.1,46.56666666666667,89.4,55.5
99.2,68.5,41.966666666666654,91.5,64.7
93.9,39.4,30.9,71.9,55.2
98.2,30.9,31.63333333333333,79.7,51.2
97.5,17.3,32.666666666666664,70.3,44.9
100.0,0.0,66.66666666666667,100.0,100.0
97.5,22.0,33.76666666666667,78.6,45.7
99.0,35.40000000000001,39.76666666666666,78.8,56.6
89.0,85.6,24.6,61.6,22.3
100.0,76.1,60.13333333333333,93.5,65.2
97.9,46.0,25.73333333333333,64.1,18.6
99.2,77.6,34.53333333333334,86.6,59.2
94.2,1.0,25.96666666666667,69.3,48.1
100.0,100.0,55.53333333333333,100.0,33.3
95.8,77.9,31.5,74.5,59.5
66.7,44.4,18.5,55.5,22.2
100.0,82.6,31.20000000000001,91.3,60.0
99.4,31.2,36.90000000000001,89.4,85.60000000000002
97.0,18.2,31.8,83.3,56.1
98.0,57.5,33.666666666666664,81.3,61.8
93.9,72.1,27.6,70.1,45.7
100.0,68.7,34.13333333333333,93.8,77.5
98.6,84.5,32.86666666666667,76.0,55.0
96.7,13.0,35.46666666666665,77.4,58.0
98.0,63.3,32.53333333333333,85.19999999999997,42.3
90.0,30.0,44.46666666666667,93.3,90.0
100.0,83.0,34.46666666666667,88.6,51.2
95.9,74.9,37.43333333333333,82.4,70.10000000000001
99.5,99.5,24.66666666666667,42.9,33.8
91.3,73.89999999999998,38.066666666666656,94.6,47.8
88.6,73.3,36.93333333333333,41.6,42.0
97.7,89.0,29.066666666666666,77.39999999999998,26.2
93.6,92.9,23.8,42.1,22.9
95.5,97.3,33.0,79.8,57.0
96.9,41.4,31.96666666666667,80.60000000000002,70.7
98.4,87.2,36.4,78.2,53.8
99.3,100.0,44.63333333333333,81.3,32.4
98.0,57.0,28.1,72.3,50.0
98.1,50.5,31.43333333333333,70.0,40.0
100.0,92.5,34.73333333333333,74.4,65.7
96.6,83.0,33.56666666666667,71.8,57.5
98.9,42.0,29.5,91.4,38.5
97.2,62.40000000000001,32.73333333333333,77.2,32.4
98.4,69.5,31.33333333333333,82.7,63.8
100.0,38.1,49.66666666666666,96.6,59.90000000000001
98.2,70.2,46.8,87.8,86.0
97.6,81.1,32.93333333333333,90.9,54.3
98.6,95.9,46.26666666666666,93.2,69.39999999999999
97.7,81.69999999999997,27.73333333333333,66.69999999999999,55.8
99.3,72.5,33.800000000000004,78.10000000000002,50.7
98.7,74.6,46.69999999999999,90.7,77.3
99.3,69.2,32.300000000000004,90.7,59.3
99.0,87.0,32.333333333333336,66.0,67.0
93.2,94.6,41.9,67.6,31.1
100.0,91.7,30.53333333333333,75.0,41.6
92.0,54.99999999999999,31.96666666666667,64.8,57.3
89.3,45.6,34.93333333333333,81.50000000000001,68.9
100.0,54.9,35.2,84.5,118.3
94.8,26.6,34.599999999999994,84.0,60.5
98.5,34.8,36.13333333333333,89.3,55.7
94.0,84.0,28.0,82.0,54.0
94.7,36.9,40.333333333333336,94.7,100.0
96.9,75.5,27.73333333333333,71.80000000000003,62.6
99.0,10.4,37.16666666666666,91.6,65.6
98.2,83.6,33.4,80.8,51.6
88.2,59.0,28.266666666666666,59.00000000000001,20.8
94.3,22.7,26.633333333333336,33.5,37.1
96.8,60.3,35.63333333333333,84.39999999999998,64.0
94.6,56.0,30.86666666666667,72.3,39.2
98.2,60.8,35.3,94.1,79.5
98.2,80.5,29.93333333333333,86.7,74.8
98.9,76.8,38.16666666666666,81.39999999999998,74.7
96.5,26.0,32.56666666666667,69.2,32.4
94.3,73.89999999999998,33.7,76.2,49.7
97.6,92.7,29.66666666666667,64.7,46.4
100.0,91.6,34.800000000000004,87.2,74.9
100.0,62.6,31.766666666666666,95.3,67.4
97.8,74.2,30.16666666666667,84.8,57.90000000000001
96.7,4.4,33.5,79.6,60.4
94.2,52.4,28.23333333333333,45.2,36.8
99.6,77.2,34.93333333333333,89.50000000000001,59.2
99.2,55.4,30.36666666666667,81.0,55.0
97.5,11.0,26.96666666666667,70.7,61.8
99.5,0.3,28.83333333333333,79.6,49.7
97.8,3.6,28.5,82.9,48.7
99.0,50.9,30.566666666666666,82.0,47.2
98.3,39.1,27.33333333333334,78.9,50.0
98.5,9.4,30.93333333333333,69.7,35.2
99.7,0.6,40.7,83.3,71.30000000000003
98.1,15.9,31.7,85.3,45.0
97.5,5.6000000000000005,32.76666666666667,66.4,46.5
96.2,7.0,31.0,79.8,47.7
95.2,36.3,40.5,87.2,59.6
95.0,33.2,25.36666666666667,63.4,44.3
98.4,99.7,30.399999999999995,74.0,47.8
98.1,38.8,31.0,81.0,59.3
98.3,52.1,36.66666666666666,85.89999999999998,42.9
91.4,32.7,28.633333333333336,84.5,43.9
99.2,22.0,42.566666666666656,77.9,50.2
97.9,82.7,35.166666666666664,91.4,44.8
97.5,42.8,29.53333333333333,75.9,37.4
97.8,47.40000000000001,29.26666666666667,78.2,42.7
95.5,29.5,28.96666666666667,71.0,41.1
96.5,85.1,29.36666666666667,70.5,31.4
99.8,86.0,32.333333333333336,84.19999999999997,48.2
98.9,79.3,30.16666666666667,71.5,54.7
98.3,31.3,27.9,69.0,39.3
98.8,2.2,26.90000000000001,63.2,39.2
98.8,30.7,33.0,75.5,51.9
98.0,58.8,34.833333333333336,90.4,68.80000000000001
98.9,86.4,26.8,77.1,49.8
98.1,97.3,34.86666666666667,82.0,40.4
95.4,75.8,36.16666666666667,84.3,54.1
98.7,76.1,39.8,84.70000000000002,53.2
95.8,73.7,23.7,49.0,29.1
99.6,44.0,34.46666666666666,89.8,48.3
96.8,62.2,39.93333333333333,89.9,45.8
95.8,21.6,29.16666666666667,81.9,47.1
95.5,17.5,33.9,78.5,52.8
93.8,35.60000000000001,37.13333333333333,82.3,49.8
97.5,37.7,32.7,86.3,56.2
97.5,74.7,30.566666666666666,81.00000000000001,50.7
98.9,56.40000000000001,34.266666666666666,79.3,51.3
100.0,53.3,37.13333333333333,76.1,41.3
98.6,36.3,35.0,80.80000000000003,56.8
91.6,46.7,28.93333333333333,80.7,46.2
96.9,68.69999999999999,37.26296296296297,84.23888888888888,50.494444444444454
99.3,23.9,31.8,73.7,41.1
97.4,12.9,28.46666666666667,73.5,49.1
97.8,19.5,27.1,58.49999999999999,31.0
96.9,5.3,27.33333333333334,59.0,41.5
95.1,9.6,32.166666666666664,60.5,37.9
95.9,35.6,27.03333333333333,72.10000000000002,50.7
92.0,2.9000000000000004,26.066666666666666,81.8,37.5
99.6,3.0,43.16666666666666,92.3,63.2
96.1,24.3,27.5,78.9,52.9
98.1,11.2,24.96666666666667,69.19999999999999,30.1
97.5,34.6,35.80000000000001,76.8,46.8
97.8,22.4,28.6,71.9,42.6
99.1,49.8,31.40000000000001,73.8,53.8
97.9,44.8,31.3,80.3,57.90000000000001
86.7,16.799999999999994,29.46666666666667,76.4,43.7
83.9,47.6,27.03333333333333,69.89999999999999,37.1
93.4,39.4,27.43333333333333,68.1,47.5
96.6,42.3,30.83333333333333,87.2,62.7
98.5,32.5,30.53333333333333,89.7,58.1
85.0,37.8,22.566666666666666,51.9,28.0
96.0,29.7,27.866666666666664,76.6,47.8
74.30000000000003,14.3,31.43333333333333,51.4,28.6
80.6,4.800000000000002,19.33333333333333,59.7,43.5
88.5,0.0,31.8,94.7,81.7
97.5,1.9,47.23333333333333,86.0,50.7
96.0,52.4,31.2,87.1,61.3
100.0,52.9,31.86666666666667,90.2,64.2
93.6,0.0,30.66666666666667,83.1,50.3
94.8,12.7,30.9,78.9,52.6
100.0,0.0,33.333333333333336,100.0,88.89999999999998
91.5,30.9,32.03333333333333,64.4,53.7
95.76666666666668,37.083333333333336,34.225000000000016,77.75833333333334,49.09166666666666
82.2,27.9,26.133333333333336,68.2,45.1
72.9,15.3,31.000000000000004,78.80000000000003,60.0
99.0,49.5,30.266666666666666,86.6,53.6
100.0,33.3,27.766666666666666,100.0,116.7
77.60000000000002,23.20000000000001,30.9,74.60000000000002,50.0
97.4,41.8,32.266666666666666,79.00000000000001,68.8
100.0,30.7,30.76666666666667,88.5,67.3
98.2,59.3,34.93333333333333,89.60000000000002,55.6
94.6,23.9,28.16666666666667,60.1,36.5
96.6,0.0,24.86666666666667,55.9,67.8
97.3,40.7,27.16666666666667,55.9,41.8
87.7,5.8,28.0,59.4,26.2
79.5,0.8,9.033333333333333,33.599999999999994,12.3
93.2,27.2,27.766666666666666,80.6,59.1
100.0,6.7,33.3,73.3,50.0
77.2,0.5,18.6,10.2,36.4
100.0,0.0,10.0,30.0,35.0
100.0,4.1,40.833333333333336,61.2,38.7
78.6,18.1,20.7,71.9,41.8
99.3,0.4,15.8,38.1,29.0
81.1,56.8,23.43333333333333,44.8,33.7
77.2,34.7,25.766666666666666,36.7,45.6
88.1,36.5,26.73333333333333,83.30000000000003,57.2
98.1,45.7,34.0,89.5,57.1
99.4,0.0,20.566666666666666,16.5,33.4
97.1,35.0,36.2,85.0,48.5
63.7,38.9,23.03333333333333,67.2,54.0
97.4,31.2,32.666666666666664,87.0,51.1
84.0,23.5,30.03333333333333,80.2,50.6
100.0,51.6,28.466666666666665,91.9,69.3
96.9,68.8,33.3,93.7,103.1
95.5,68.2,34.833333333333336,95.4,72.7
90.6,46.9,35.4,90.6,87.5
95.4,28.5,42.63333333333333,79.49999999999999,50.9
88.1,73.3,31.66666666666667,95.0,60.4
88.4,6.5,22.96666666666667,77.50000000000001,49.3
97.7,60.5,31.76666666666667,83.7,72.1
99.1,49.6,33.6,94.0,72.6
100.0,14.8,37.03333333333335,100.0,107.4
55.6,31.5,26.73333333333333,81.9,62.6
98.5,44.8,33.800000000000004,95.6,59.7
95.8,25.8,28.16666666666667,82.6,65.0
89.9,21.6,29.133333333333336,67.8,47.7
95.8,43.2,29.966666666666665,81.10000000000002,49.5
87.3,13.6,20.83333333333333,52.2,21.9
100.0,36.4,30.3,86.4,63.6
91.5,11.1,25.23333333333333,71.1,31.1
90.2,24.1,30.3,54.1,47.5
100.0,6.9,32.76666666666667,94.8,58.6
89.5,12.9,30.8,91.8,47.9
98.2,42.7,26.66666666666667,90.0,51.8
84.0,42.2,57.93333333333334,81.8,131.5
98.5,30.6,38.2,83.4,61.3
93.8,32.3,36.13333333333333,81.89999999999998,63.8
100.0,28.6,31.76666666666667,95.3,63.8
90.0,51.9,25.03333333333333,53.1,50.6
100.0,94.3,39.63333333333333,98.1,100.0
78.9,45.9,26.899999999999995,81.60000000000002,57.8
100.0,39.4,26.33333333333333,92.1,60.5
98.0,51.4,29.5,61.99999999999999,33.3
97.1,33.1,29.96666666666667,78.50000000000001,44.4
59.7,52.3,24.53333333333333,87.1,43.3
97.4,20.5,34.4,79.3,47.0
68.8,45.2,27.9,71.60000000000002,51.1
79.4,24.6,28.266666666666666,65.2,40.6
92.1,35.0,31.5,75.49999999999999,52.5
92.6,42.8,33.96666666666667,55.4,45.0
87.8,62.5,31.3,81.99999999999999,51.0
94.5,15.6,26.8,49.4,21.200000000000006
84.5,63.6,32.1,90.7,58.90000000000001
97.6,46.6,30.9,78.1,49.7
99.5,28.4,30.866666666666664,70.6,40.8
99.4,51.2,32.36666666666667,84.2,60.6
96.4,47.5,41.5,77.1,53.7
98.9,30.8,29.566666666666666,89.0,46.9
89.0,16.1,26.73333333333333,56.9,34.8
100.0,84.2,36.86666666666667,100.0,89.4
98.9,54.9,30.966666666666665,71.39999999999998,60.2
98.6,50.3,53.83333333333332,83.4,60.40000000000001
93.1,46.5,30.9,78.9,47.7
95.2,58.5,30.399999999999995,81.1,54.4
100.0,62.0,38.66666666666666,82.39999999999998,51.3
91.2,48.6,34.7,82.2,46.9
92.3,44.7,26.66666666666666,83.0,50.5
85.3,60.2,29.73333333333333,84.3,47.1
95.0,57.4,28.8,82.69999999999997,42.0
55.6,37.5,23.46666666666667,47.3,38.0
97.8,60.0,31.7,78.50000000000001,49.90000000000001
93.4,53.5,35.166666666666664,68.0,51.40000000000001
96.2,44.8,35.40000000000001,80.1,53.1
100.0,23.3,64.16666666666667,79.2,63.3
97.0,49.3,35.833333333333336,88.1,61.2
85.6,50.4,30.633333333333336,64.9,58.5
100.0,64.3,61.93333333333334,84.8,74.1
100.0,37.3,30.7,93.2,59.3
62.0,60.7,35.266666666666666,76.30000000000003,56.1
100.0,55.2,29.466666666666665,72.7,61.1
98.9,40.5,25.53333333333333,85.1,47.9
100.0,61.5,30.8,89.4,60.5
90.0,15.3,51.43333333333334,70.89999999999998,49.8
95.8,56.5,38.8,81.6,48.8
90.3,31.0,31.3,44.3,31.8
96.5,42.5,28.23333333333333,62.3,46.6
99.0,46.2,29.8,48.2,48.2
91.8,29.5,41.766666666666666,61.1,57.1
93.7,37.5,37.53333333333333,93.8,81.3
97.1,29.4,27.600000000000005,41.6,40.90000000000001
99.3,45.4,32.73333333333333,70.89999999999998,52.8
84.3,23.4,34.266666666666666,72.99999999999999,45.6
94.2,34.9,29.4,77.4,42.5
92.4,57.5,30.83333333333333,88.7,80.0
96.1,44.4,30.3,74.30000000000003,46.0
91.5,3.3,27.46666666666667,83.6,52.90000000000001
89.6,44.1,38.63333333333333,77.3,51.9
90.3,28.1,27.0,45.9,47.0
98.6,31.70000000000001,27.566666666666666,61.5,41.3
100.0,40.0,32.13333333333333,49.9,40.9
100.0,100.0,36.1,100.0,133.4
98.3,81.8,45.16666666666666,84.2,74.3
97.9,85.5,42.53333333333333,75.2,56.7
77.10000000000002,57.1,30.6,69.7,36.3
90.6,31.5,32.13333333333333,78.9,32.8
98.8,51.60000000000001,34.03333333333333,83.89999999999998,56.5
98.1,59.2,40.433333333333344,95.3,76.7
98.7,61.8,37.56666666666667,76.5,42.90000000000001
99.7,52.1,39.9,79.8,51.4
100.0,6.7,48.86666666666667,90.0,80.0
98.1,51.2,30.83333333333333,78.1,52.40000000000001
97.4,56.9,35.66666666666667,75.9,51.1
98.7,74.1,30.7,80.8,61.0
87.9,34.7,30.899999999999995,73.70000000000002,43.2
97.7,56.2,33.4,83.3,54.1
99.2,52.6,30.4,93.6,56.2
98.0,73.4,37.433333333333344,81.6,55.1
93.7,42.2,38.0,74.30000000000003,49.6
92.7,69.7,31.566666666666666,72.7,51.8
96.0,36.6,42.23333333333333,78.7,45.3
93.1,37.6,30.0,67.5,46.0
97.0,64.9,37.766666666666666,67.1,49.40000000000001
90.4,44.6,31.20000000000001,65.3,41.8
95.2,49.5,43.3,77.89999999999998,58.1
98.6,69.6,36.7,72.6,51.3
92.6,58.1,28.566666666666666,73.60000000000002,47.7
95.0,60.5,31.66666666666667,63.0,46.2
98.9,33.7,37.43333333333333,69.9,37.7
95.1,45.1,33.33333333333333,63.1,37.0
100.0,59.1,35.2,96.6,82.9
99.5,49.0,39.266666666666666,81.2,55.40000000000001
93.6,47.3,24.16666666666667,62.7,40.5
95.4,44.3,34.833333333333336,74.60000000000002,39.2
92.4,47.4,31.3,74.39999999999998,39.7
93.1,53.9,36.4,59.3,42.3
94.1,73.6,43.13333333333333,91.1,102.9
94.2,39.2,32.6,75.69999999999997,49.8
87.0,80.7,33.96666666666667,86.50000000000001,33.3
96.8,48.1,37.3,68.69999999999999,33.8
94.9,75.6,33.63333333333333,60.7,48.4
94.3,55.5,37.00000000000001,76.5,50.2
89.0,48.8,37.06666666666667,73.1,52.5
93.3,40.1,26.1,28.9,30.2
97.5,60.1,44.5,71.8,53.7
97.0,55.0,52.33333333333332,82.6,77.6
95.2,44.7,37.7,80.7,44.3
99.5,40.6,32.4,44.1,36.2
89.1,45.3,45.2,76.4,58.0
90.0,47.3,31.866666666666664,77.6,44.8
90.0,57.0,27.43333333333333,62.99999999999999,45.5
80.3,58.8,31.599999999999994,68.5,40.3
99.1,38.3,37.1,53.6,51.2
96.8,45.6,31.133333333333336,73.0,45.0
96.6,63.60000000000001,31.766666666666666,63.2,44.7
93.2,70.0,30.03333333333333,61.4,35.2
91.9,49.6,31.633333333333336,76.4,52.6
95.5,54.0,26.9,68.8,42.6
75.6,41.8,26.70000000000001,56.7,33.4
78.6,84.6,43.5,67.5,43.5
94.5,63.2,33.63333333333334,87.80000000000004,58.2
78.19999999999997,46.9,30.866666666666664,82.2,57.4
94.4,57.6,33.43333333333333,78.60000000000002,46.7
97.5,36.0,61.2,59.7,74.0
99.4,66.3,39.266666666666666,88.50000000000001,80.0
99.0,66.8,35.63333333333333,86.19999999999996,57.6
98.4,56.2,34.56666666666667,84.8,58.4
88.1,60.2,37.13333333333333,83.6,56.8
90.2,51.0,32.6,90.5,47.6
88.9,53.9,30.0,77.9,60.3
97.9,66.9,66.2,98.5,78.9
96.3,55.0,40.266666666666666,87.0,60.8
98.1,29.7,60.1,62.1,55.2
98.0,72.0,35.333333333333336,86.0,60.0
93.0,57.40000000000001,31.46666666666667,62.2,54.1
92.2,66.10000000000001,45.96666666666668,92.6,60.9
94.6,41.6,39.43333333333333,60.89999999999999,41.90000000000001
87.1,34.4,30.8,84.3,48.0
90.1,51.7,33.3,77.6,49.0
84.7,50.8,60.13333333333333,89.6,54.1
98.1,27.3,56.36666666666667,82.19999999999997,58.9
99.0,10.0,58.56666666666667,91.4,57.9
98.8,79.10000000000002,52.73333333333333,90.7,66.3
96.4,44.4,34.0,88.3,56.7
96.8,53.2,32.766666666666666,91.9,65.3
100.0,59.1,32.166666666666664,98.3,69.5
99.7,21.4,52.63333333333333,98.9,63.5
95.0,33.3,35.73333333333334,88.2,53.0
97.0,56.9,33.766666666666666,82.3,53.90000000000001
94.9,47.3,31.16666666666667,83.4,61.1
95.1,38.0,28.000000000000004,71.19999999999997,44.1
97.7,65.7,35.666666666666664,90.1,69.2
100.0,75.7,44.13333333333333,97.3,110.8
97.4,55.5,43.40000000000001,85.89999999999998,56.6
88.3,40.7,28.03333333333333,81.5,48.5
99.2,54.0,37.26666666666667,73.80000000000003,46.4
94.7,35.0,34.50000000000001,84.2,51.7
94.7,42.4,33.93333333333333,81.7,44.4
98.5,32.599999999999994,43.16666666666666,90.5,51.2
99.0,56.9,52.93333333333334,93.1,65.7
94.5,41.99999999999999,36.13333333333333,85.1,47.1
97.7,39.4,35.16666666666667,93.2,57.9
97.0,48.6,38.36666666666667,91.7,56.1
97.4,46.9,35.03333333333333,79.2,31.5
97.7,44.3,36.266666666666666,80.6,55.6
96.1,35.3,37.90000000000001,73.50000000000001,42.1
100.0,60.3,34.800000000000004,94.2,75.0
100.0,81.6,67.36666666666666,97.9,81.6
96.9,15.8,30.1,87.7,49.0
99.48571428571428,80.57857142857142,38.00714285714285,87.90714285714287,63.40714285714286
96.8,21.5,34.333333333333336,72.0,37.0
95.4,59.3,31.43333333333333,83.2,57.5
98.0,78.0,31.33333333333333,80.19999999999997,54.0
93.3,69.3,28.2,74.4,53.8
98.9,76.3,32.6,89.1,63.90000000000001
100.0,10.9,29.83333333333333,91.6,63.9
89.7,6.0,29.43333333333333,51.4,50.0
92.7,23.4,29.33333333333333,84.89999999999998,61.0
97.2,43.90000000000001,33.36666666666667,81.0,56.1
99.5,12.0,37.8,88.9,79.4
99.7,3.5,31.466666666666665,53.9,47.3
100.0,97.3,33.333333333333336,54.1,66.6
100.0,4.800000000000002,29.66666666666667,80.00000000000001,51.2
100.0,54.2,34.833333333333336,68.2,46.4
95.0,2.8,32.1,89.89999999999998,78.9
86.4,11.6,33.73333333333333,72.30000000000003,35.9
97.6,7.399999999999999,23.33333333333333,58.0,27.3
94.0,1.7,31.9,66.7,51.3
98.3,0.0,33.86666666666667,91.3,53.8
97.1,20.9,33.13333333333333,75.6,45.5
94.3,45.9,33.06666666666666,75.89999999999998,57.9
100.0,84.9,34.63333333333333,92.1,61.2
